index,2021-06,2021-03,2021-09,symbol
Dự phòng trợ cấp mất việc làm,0,0,0,VRE
Doanh thu chưa thực hiện dài hạn,86790000000,91245000000,93120000000,VRE
Quỹ phát triển khoa học và công nghệ,0,0,0,VRE
Dự phòng phải trả dài hạn,0,0,0,VRE
Vốn chủ sở hữu,30504581000000,30116953000000,30528956000000,VRE
Vốn và các quỹ,30504581000000,30116953000000,30528956000000,VRE
Vốn góp,23288184000000,23288184000000,23288184000000,VRE
Cổ phiếu phổ thông,23288184000000,23288184000000,23288184000000,VRE
Thặng dư vốn cổ phần,46983000000,46983000000,46983000000,VRE
Quyền chọn chuyển đổi trái phiếu,0,0,0,VRE
Vốn khác của chủ sở hữu,0,0,0,VRE
Cổ phiếu quỹ,-1954258000000,-1954258000000,-1954258000000,VRE
Chênh lệch đánh giá lại tài sản,0,0,0,VRE
Chênh lệch tỷ giá hối đoái,0,0,0,VRE
Quỹ đầu tư phát triển,0,0,0,VRE
Quỹ dự phòng tài chính,0,0,0,VRE
Quỹ khác thuộc vốn chủ sở hữu,-53420000000,-53420000000,-53420000000,VRE
Lợi nhuận sau thuế chưa phân phối,9142451000000,8754938000000,9166702000000,VRE
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,7974003000000,7974003000000,7974003000000,VRE
Lợi nhuận sau thuế chưa phân phối kỳ này,1168448000000,780935000000,1192699000000,VRE
Lợi ích cổ đông không kiểm soát,34641000000,34526000000,34765000000,VRE
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,0,VRE
Nguồn vốn đầu tư XDCB,0,0,0,VRE
Nguồn kinh phí và quỹ khác,0,0,0,VRE
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,0,VRE
Vốn ngân sách nhà nước,0,0,0,VRE
Nguồn kinh phí đã hình thành TSCĐ,0,0,0,VRE
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,0,VRE
TỔNG CỘNG NGUỒN VỐN,37913627000000,39780188000000,37746326000000,VRE
Tiền và các khoản tương đương tiền,23302535000000,23042288000000,,VIC
Tiền,11299479000000,9679176000000,,VIC
Các khoản tương đương tiền,12003056000000,13363112000000,,VIC
Các khoản đầu tư tài chính ngắn hạn,10327516000000,5969254000000,,VIC
Đầu tư ngắn hạn,1766496000000,2290664000000,,VIC
Dự phòng giảm giá đầu tư ngắn hạn,0,0,,VIC
Đầu tư giữ đến ngày đáo hạn,8561020000000,3678590000000,,VIC
Các khoản phải thu ngắn hạn,64858568000000,59565070000000,,VIC
Phải thu khách hàng,20965183000000,20581903000000,,VIC
Trả trước cho người bán,18101577000000,17743218000000,,VIC
Phải thu nội bộ ngắn hạn,0,0,,VIC
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,VIC
Phải thu về cho vay ngắn hạn,12882666000000,7804268000000,,VIC
Các khoản phải thu khác,13267497000000,13669947000000,,VIC
Dự phòng phải thu ngắn hạn khó đòi,-358355000000,-234266000000,,VIC
Tài sản thiếu chờ xử lý,0,0,,VIC
Hàng tồn kho,56696855000000,62787770000000,,VIC
Dự phòng giảm giá hàng tồn kho,-2204952000000,-1395388000000,,VIC
Tài sản ngắn hạn khác,12468079000000,11464554000000,,VIC
Chi phí trả trước ngắn hạn,1827378000000,2535453000000,,VIC
Thuế GTGT được khấu trừ,5458076000000,4979587000000,,VIC
Thuế và các khoản khác phải thu Nhà nước,861817000000,890890000000,,VIC
Giao dịch mua bán lại trái phiếu chính phủ,0,0,,VIC
Tài sản dài hạn,251294495000000,257003769000000,,VIC
Các khoản phải thu dài hạn,2938211000000,7421708000000,,VIC
Phải thu dài hạn của khách hàng,0,0,,VIC
Trả trước dài hạn người bán,0,0,,VIC
Vốn kinh doanh ở đơn vị trực thuộc,0,0,,VIC
Phải thu dài hạn nội bộ,0,0,,VIC
Phải thu về cho vay dài hạn,2580500000000,5938500000000,,VIC
Phải thu dài hạn khác,357711000000,1483208000000,,VIC
Dự phòng phải thu dài hạn khó đòi,0,0,,VIC
Tài sản cố định,126706848000000,125039799000000,,VIC
Tài sản cố định hữu hình,105550390000000,103358569000000,,VIC
Nguyên giá TSCĐHH,128366847000000,123811163000000,,VIC
Hao mòn TSCĐHH,-22816457000000,-20452594000000,,VIC
Tài sản cố định thuê tài chính,0,0,,VIC
Nguyên giá TSCĐTTC,0,0,,VIC
Hao mòn TSCĐTTC,0,0,,VIC
Tài sản cố định vô hình,21156458000000,21681230000000,,VIC
Nguyên giá TSCĐVH,25750406000000,25152539000000,,VIC
Hao mòn TSCĐVH,-4593948000000,-3471309000000,,VIC
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,,VIC
Bất động sản đầu tư,34349500000000,34418773000000,,VIC
Nguyên giá bất động sản đầu tư,41624379000000,41350549000000,,VIC
Hao mòn bất động sản đầu tư,-7274879000000,-6931776000000,,VIC
Tài sản dở dang dài hạn,69574468000000,70447979000000,,VIC
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,,VIC
Chi phí xây dựng cơ bản dở dang ,69574468000000,70447979000000,,VIC
Các khoản đầu tư tài chính dài hạn,7126676000000,7424927000000,,VIC
Đầu tư vào công ty con,0,0,,VIC
"Đầu tư vào công ty liên kết, liên doanh",233136000000,304685000000,,VIC
Đầu tư dài hạn khác,6702715000000,6930517000000,,VIC
Dự phòng giảm giá đầu tư tài chính dài hạn,-45470000000,-45470000000,,VIC
Đầu tư dài hạn giữ đến ngày đáo hạn,236295000000,235195000000,,VIC
Tài sản dài hạn khác,10598792000000,12250583000000,,VIC
Chi phí trả trước dài hạn,7082575000000,7700159000000,,VIC
Tài sản thuế thu nhập hoãn lại,1286933000000,1146596000000,,VIC
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,,VIC
Lợi thế thương mại,2229284000000,2371491000000,,VIC
Lợi thế thương mại (trước 2015),0,0,,VIC
TỔNG CỘNG TÀI SẢN,418948048000000,419832705000000,,VIC
Nợ phải trả,274560500000000,280058250000000,,VIC
Nợ ngắn hạn,159335062000000,162523560000000,,VIC
Vay và nợ ngắn hạn,32767397000000,34038016000000,,VIC
Phải trả người bán,18415344000000,19128826000000,,VIC
Người mua trả tiền trước,37293446000000,34851877000000,,VIC
Thuế và các khoản phải nộp Nhà nước,6860666000000,3764459000000,,VIC
Phải trả người lao động,632840000000,363860000000,,VIC
Chi phí phải trả,24573770000000,22767892000000,,VIC
Phải trả nội bộ,0,0,,VIC
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,VIC
"Các khoản phải trả, phải nộp ngắn hạn khác",30163410000000,38910978000000,,VIC
"Quỹ khen thưởng, phúc lợi",0,0,,VIC
Doanh thu chưa thực hiện ngắn hạn,2886654000000,2493994000000,,VIC
Dự phòng phải trả ngắn hạn,5741535000000,6203658000000,,VIC
Quỹ bình ổn giá,0,0,,VIC
Nợ dài hạn,115225438000000,117534690000000,,VIC
Phải trả dài hạn người bán,0,0,,VIC
Người mua trả trước dài hạn,0,0,,VIC
Chi phí phải trả dài hạn,1363471000000,825829000000,,VIC
Phải trả nội bộ về vốn kinh doanh,0,0,,VIC
Phải trả dài hạn nội bộ,0,0,,VIC
Phải trả dài hạn khác,1943601000000,6286744000000,,VIC
Vay và nợ dài hạn,105405709000000,98827099000000,,VIC
Trái phiếu chuyển đổi,0,5503265000000,,VIC
Cổ phiếu ưu đãi,0,0,,VIC
Thuế thu nhập hoãn lại phải trả,546901000000,552853000000,,VIC
Dự phòng trợ cấp mất việc làm,0,0,,VIC
Doanh thu chưa thực hiện dài hạn,4785206000000,5158113000000,,VIC
Quỹ phát triển khoa học và công nghệ,0,0,,VIC
Dự phòng phải trả dài hạn,1180550000000,380787000000,,VIC
Vốn chủ sở hữu,144387548000000,139774455000000,,VIC
Vốn và các quỹ,144387548000000,139774455000000,,VIC
Vốn góp,34447691000000,34447691000000,,VIC
Cổ phiếu phổ thông,33824306000000,33824306000000,,VIC
Thặng dư vốn cổ phần,40022730000000,35415485000000,,VIC
Quyền chọn chuyển đổi trái phiếu,0,0,,VIC
Vốn khác của chủ sở hữu,7235206000000,7235206000000,,VIC
Cổ phiếu quỹ,-1344123000000,-2282955000000,,VIC
Chênh lệch đánh giá lại tài sản,0,0,,VIC
Chênh lệch tỷ giá hối đoái,-87659000000,-60861000000,,VIC
Quỹ đầu tư phát triển,0,0,,VIC
Quỹ dự phòng tài chính,0,0,,VIC
Quỹ khác thuộc vốn chủ sở hữu,77845000000,67845000000,,VIC
Lợi nhuận sau thuế chưa phân phối,8881396000000,6428726000000,,VIC
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,4350965000000,4359645000000,,VIC
Lợi nhuận sau thuế chưa phân phối kỳ này,4530431000000,2069081000000,,VIC
Lợi ích cổ đông không kiểm soát,55154462000000,58523318000000,,VIC
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,,VIC
Nguồn vốn đầu tư XDCB,0,0,,VIC
Nguồn kinh phí và quỹ khác,0,0,,VIC
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,,VIC
Vốn ngân sách nhà nước,0,0,,VIC
Nguồn kinh phí đã hình thành TSCĐ,0,0,,VIC
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,,VIC
TỔNG CỘNG NGUỒN VỐN,418948048000000,419832705000000,,VIC
Tiền và các khoản tương đương tiền,1823297113682,600805350496,1743177659778,SBT
Tiền,1008162514798,375221029221,1052087609116,SBT
Các khoản tương đương tiền,815134598884,225584321275,691090050662,SBT
Các khoản đầu tư tài chính ngắn hạn,1239955689130,1584594487721,1605954512325,SBT
Đầu tư ngắn hạn,671893844171,702422970697,842711235436,SBT
Dự phòng giảm giá đầu tư ngắn hạn,-67055613671,-27148865299,-72429856542,SBT
Đầu tư giữ đến ngày đáo hạn,635117458630,909320382323,835673133431,SBT
Các khoản phải thu ngắn hạn,6219459439416,5906192176924,7281908659889,SBT
Phải thu khách hàng,1439713356060,1005050411308,2157871730863,SBT
Trả trước cho người bán,3018336296112,3187836878197,3565445430406,SBT
Phải thu nội bộ ngắn hạn,0,0,0,SBT
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,SBT
Phải thu về cho vay ngắn hạn,272662918,272838444,0,SBT
Các khoản phải thu khác,1811707695287,1750911848483,1644305388657,SBT
Dự phòng phải thu ngắn hạn khó đòi,-50570570961,-37879799508,-85713890037,SBT
Tài sản thiếu chờ xử lý,0,0,0,SBT
Hàng tồn kho,3158779109857,4104666629728,3120984199284,SBT
Dự phòng giảm giá hàng tồn kho,-17808857271,-5114458528,-17641985177,SBT
Tài sản ngắn hạn khác,135839161874,222217672467,101595685004,SBT
Chi phí trả trước ngắn hạn,25488691285,76080327588,17763484317,SBT
Thuế GTGT được khấu trừ,97009072862,101271374195,79550446839,SBT
Thuế và các khoản khác phải thu Nhà nước,13341397727,44865970684,4281753848,SBT
Giao dịch mua bán lại trái phiếu chính phủ,0,0,0,SBT
Tài sản dài hạn,7893568735300,8045035137553,7637831918561,SBT
Các khoản phải thu dài hạn,134910654507,115340438819,158020366319,SBT
Phải thu dài hạn của khách hàng,0,0,0,SBT
Trả trước dài hạn người bán,97009546692,89165746845,96911121854,SBT
Vốn kinh doanh ở đơn vị trực thuộc,0,0,0,SBT
Phải thu dài hạn nội bộ,0,0,0,SBT
Phải thu về cho vay dài hạn,3085633364,0,16300000000,SBT
Phải thu dài hạn khác,77766758024,26174691974,87760528038,SBT
Dự phòng phải thu dài hạn khó đòi,-42951283573,0,-42951283573,SBT
Tài sản cố định,3922472696557,4094517412963,3712982039312,SBT
Tài sản cố định hữu hình,3495944778665,3680701471972,3286168838356,SBT
Nguyên giá TSCĐHH,8315932564826,8595736132884,8080119205215,SBT
Hao mòn TSCĐHH,-4819987786161,-4915034660912,-4793950366859,SBT
Tài sản cố định thuê tài chính,96193621914,93674055536,101446311539,SBT
Nguyên giá TSCĐTTC,114851907684,108610745866,124275903415,SBT
Hao mòn TSCĐTTC,-18658285770,-14936690330,-22829591876,SBT
Tài sản cố định vô hình,330334295978,320141885455,325366889417,SBT
Nguyên giá TSCĐVH,407760556202,391332792864,407970342384,SBT
Hao mòn TSCĐVH,-77426260224,-71190907409,-82603452967,SBT
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,0,SBT
Bất động sản đầu tư,577878136995,580975189181,574255859193,SBT
Nguyên giá bất động sản đầu tư,633621394024,634219724367,632206295269,SBT
Hao mòn bất động sản đầu tư,-55743257029,-53244535186,-57950436076,SBT
Tài sản dở dang dài hạn,404248687906,422309411698,396624325782,SBT
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,0,SBT
Chi phí xây dựng cơ bản dở dang ,404248687906,422309411698,396624325782,SBT
Các khoản đầu tư tài chính dài hạn,1411279203604,1390819690693,1414516129487,SBT
Đầu tư vào công ty con,0,0,0,SBT
"Đầu tư vào công ty liên kết, liên doanh",366562215361,367109692914,374799141244,SBT
Đầu tư dài hạn khác,941013453920,934253514481,941013453920,SBT
Dự phòng giảm giá đầu tư tài chính dài hạn,-6976465677,-1223516702,-6976465677,SBT
Đầu tư dài hạn giữ đến ngày đáo hạn,110680000000,90680000000,105680000000,SBT
Tài sản dài hạn khác,1442779355731,1441072994199,1381433198468,SBT
Chi phí trả trước dài hạn,1303267123794,1307353654556,1247970715521,SBT
Tài sản thuế thu nhập hoãn lại,26067595226,15142013744,25150535424,SBT
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,0,SBT
Lợi thế thương mại,113444636711,118577325899,108311947523,SBT
Lợi thế thương mại (trước 2015),0,0,0,SBT
TỔNG CỘNG TÀI SẢN,20470899249259,20463511454889,21491452634841,SBT
Nợ phải trả,12232594239837,12263319449853,13005930814551,SBT
Nợ ngắn hạn,8571563364667,9286427272213,9644485596245,SBT
Vay và nợ ngắn hạn,6049524116092,7032872197363,6200194901643,SBT
Phải trả người bán,489992316600,1157067822185,960564164749,SBT
Người mua trả tiền trước,501412293055,287291876373,848305045660,SBT
Thuế và các khoản phải nộp Nhà nước,201989164313,122619832468,351197962934,SBT
Phải trả người lao động,35379211834,13822962054,15538542472,SBT
Chi phí phải trả,359259431252,420148668839,418408049823,SBT
Phải trả nội bộ,0,0,0,SBT
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,SBT
"Các khoản phải trả, phải nộp ngắn hạn khác",855570226313,111644448758,773425947491,SBT
"Quỹ khen thưởng, phúc lợi",74156239862,86720083117,71917759727,SBT
Doanh thu chưa thực hiện ngắn hạn,4143413179,54006812889,4796269579,SBT
Dự phòng phải trả ngắn hạn,136952167,232568167,136952167,SBT
Quỹ bình ổn giá,0,0,0,SBT
Nợ dài hạn,3661030875170,2976892177640,3361445218306,SBT
Phải trả dài hạn người bán,0,0,0,SBT
Người mua trả trước dài hạn,0,0,0,SBT
Chi phí phải trả dài hạn,0,0,0,SBT
Phải trả nội bộ về vốn kinh doanh,0,0,0,SBT
Phải trả dài hạn nội bộ,0,0,0,SBT
Phải trả dài hạn khác,6327952320,6338166372,6327952320,SBT
Vay và nợ dài hạn,3342233158448,2689480779983,3199673277004,SBT
Trái phiếu chuyển đổi,159503889694,156378920621,0,SBT
Cổ phiếu ưu đãi,0,0,0,SBT
Thuế thu nhập hoãn lại phải trả,116373610831,113062205610,115325223742,SBT
Dự phòng trợ cấp mất việc làm,0,0,0,SBT
Doanh thu chưa thực hiện dài hạn,20866365084,9632105054,16730414722,SBT
Quỹ phát triển khoa học và công nghệ,2000000000,2000000000,2000000000,SBT
Dự phòng phải trả dài hạn,13725898793,0,21388350518,SBT
Vốn chủ sở hữu,8238305009422,8200192005036,8485521820290,SBT
Vốn và các quỹ,8238306813157,8200192005036,8484572681025,SBT
Vốn góp,6387694800000,6387694800000,6507622280000,SBT
Cổ phiếu phổ thông,6171581470000,6171581470000,6291508950000,SBT
Thặng dư vốn cổ phần,6712852344539,6712852344539,6770104566476,SBT
Quyền chọn chuyển đổi trái phiếu,13666133635,13666133635,0,SBT
Vốn khác của chủ sở hữu,-5502116030924,-5502116030924,-5502116030924,SBT
Cổ phiếu quỹ,0,0,0,SBT
Chênh lệch đánh giá lại tài sản,0,0,0,SBT
Chênh lệch tỷ giá hối đoái,-289277815455,-187306627567,-383534352105,SBT
Quỹ đầu tư phát triển,16593053101,17028914505,0,SBT
Quỹ dự phòng tài chính,0,0,0,SBT
Quỹ khác thuộc vốn chủ sở hữu,0,0,0,SBT
Lợi nhuận sau thuế chưa phân phối,843611740035,701212437482,1035372799306,SBT
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,265024407850,270425364803,860204793136,SBT
Lợi nhuận sau thuế chưa phân phối kỳ này,578587332185,430787072679,175168006170,SBT
Lợi ích cổ đông không kiểm soát,55282588226,57160033366,57123418272,SBT
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,0,SBT
Nguồn vốn đầu tư XDCB,0,0,0,SBT
Nguồn kinh phí và quỹ khác,-1803735,0,949139265,SBT
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,0,SBT
Vốn ngân sách nhà nước,-1803735,0,949139265,SBT
Nguồn kinh phí đã hình thành TSCĐ,0,0,0,SBT
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,0,SBT
TỔNG CỘNG NGUỒN VỐN,20470899249259,20463511454889,21491452634841,SBT
Tiền và các khoản tương đương tiền,12132219928054,12556238887122,15223064990931,NVL
Tiền,4936166547110,8248082396340,6150102543625,NVL
Các khoản tương đương tiền,7196053380944,4308156490782,9072962447306,NVL
Các khoản đầu tư tài chính ngắn hạn,834521746983,1011977986695,1027113432337,NVL
Đầu tư ngắn hạn,0,0,0,NVL
Dự phòng giảm giá đầu tư ngắn hạn,0,0,0,NVL
Đầu tư giữ đến ngày đáo hạn,834521746983,1011977986695,1027113432337,NVL
Các khoản phải thu ngắn hạn,19088675471543,16818356520514,21267412435805,NVL
Phải thu khách hàng,2412783448890,2133360457070,3120825650665,NVL
Trả trước cho người bán,1941573131623,1805529740671,1970944879243,NVL
